Date,Weight,Cortisol,ID
9.6.20,0.103,31.86019417,Gambir
1.10.21,0.103,32.00776699,Jati
7.5.19,0.105,32.04,Jati
4.6.19,0.101,32.12673267,Gambir
10.12.21,0.105,32.20952381,Jati
31.12.19,0.106,32.21886792,Komali
9.3.18,0.204,32.23823529,Gambir
1.1.19,0.1,32.26,Jati
31.12.19,0.1,32.38,Jati
1.11.19,0.1,32.386,Komali
22.2.19,0.103,32.40776699,Gambir
21.12.21,0.102,32.40980392,Jati
21.9.21,0.104,32.42307692,Gambir
22.5.20,0.102,32.50784314,Jati
8.12.20,0.1,32.514,Gambir
4.5.21,0.101,32.66336634,Gambir
5.2.19,0.101,32.71683168,Gambir
6.12.19,0.103,32.7223301,Komali
13.11.20,0.101,32.92277228,Komali
29.11.19,0.104,32.98269231,Komali
26.7.19,0.101,32.98,Jati
23.1.18,0.2,32.986,Jati
10.11.20,0.101,33.04752475,Komali
28.12.21,0.101,33.13267327,Gambir
5.6.18,0.102,33.16666667,Komali
21.9.18,0.101,33.19,Jati
29.6.21,0.1,33.214,Komali
28.8.20,0.1,33.244,Gambir
26.7.19,0.102,33.28627451,Gambir
10.1.20,0.103,33.30291262,Jati
21.1.22,0.103,33.3223301,Jati
3.9.19,0.102,33.35,Jati
29.1.19,0.102,33.35686275,Komali
25.5.21,0.101,33.36237624,Jati
17.9.19,0.104,33.41153846,Gambir
28.12.21,0.103,33.46019417,Jati
15.2.22,0.101,33.51881188,Jati
10.11.20,0.104,33.55576923,Jati
12.10.18,0.102,33.61568627,Komali
18.9.18,0.105,33.68571429,Gambir
20.3.18,0.2,33.784,Gambir
20.4.18,0.201,33.79004975,Komali
29.10.21,0.102,33.80784314,Jati
6.4.21,0.103,33.83883495,Jati
6.7.21,0.101,33.83960396,Komali
1.2.22,0.1,33.892,Jati
6.9.19,0.105,33.91047619,Gambir
30.10.20,0.101,33.92079208,Jati
14.5.19,0.102,33.94705882,Komali
6.3.18,0.201,33.99402985,Komali
2.3.21,0.105,34.0647619,Komali
24.12.21,0.103,34.09320388,Jati
27.3.18,0.2,34.114,Gambir
29.12.17,0.205,34.25560976,Jati
18.1.19,0.102,34.35,Jati
6.2.18,0.204,34.38431373,Jati
9.2.21,0.103,34.4038835,Gambir
8.10.21,0.101,34.52673267,Jati
14.9.21,0.104,34.54230769,Jati
10.8.18,0.1,34.57,Jati
22.6.21,0.1,34.586,Komali
21.5.19,0.101,34.61188119,Komali
6.11.18,0.103,34.64271845,Komali
15.5.20,0.101,34.76039604,Gambir
1.2.19,0.105,34.77333333,Gambir
7.5.21,0.1,34.774,Gambir
18.5.21,0.1,34.896,Jati
27.10.20,0.104,34.92884615,Jati
10.1.20,0.101,35.00990099,Komali
25.5.19,0.103,35.03106796,Komali
30.3.18,0.2,35.062,Gambir
28.12.18,0.102,35.07647059,Komali
3.8.21,0.1,35.122,Komali
25.1.22,0.101,35.15445545,Komali
22.5.18,0.104,35.16153846,Gambir
10.5.19,0.104,35.16538462,Gambir
4.5.18,0.205,35.18536585,Komali
11.1.19,0.104,35.24230769,Komali
10.4.18,0.202,35.25445545,Komali
27.3.18,0.203,35.27,Jati
23.11.21,0.101,35.28910891,Jati
10.3.20,0.101,35.2970297,Jati
19.12.17,0.205,35.38146341,Komali
24.4.18,0.204,35.44411765,Komali
21.6.19,0.102,35.46862745,Gambir
19.10.21,0.1,35.526,Gambir
28.1.20,0.102,35.57254902,Gambir
22.10.18,0.103,35.58446602,Gambir
6.7.21,0.101,35.7009901,Jati
21.6.19,0.102,35.71568627,Komali
25.6.21,0.102,35.71960784,Komali
26.1.18,0.2,35.755,Komali
3.3.20,0.102,35.76862745,Jati
9.11.21,0.103,35.77087379,Gambir
7.1.22,0.103,35.7961165,Jati
9.3.18,0.202,35.97,Jati
11.2.20,0.1,35.974,Gambir
26.10.18,0.106,36.03396226,Gambir
5.5.20,0.105,36.05142857,Gambir
16.6.20,0.104,36.06153846,Gambir
3.8.18,0.105,36.25,Jati
15.5.18,0.104,36.26153846,Gambir
20.9.19,0.101,36.27,Jati
17.1.20,0.103,36.28737864,Gambir
11.5.21,0.106,36.47735849,Gambir
21.4.20,0.1,36.49,Gambir
9.8.19,0.104,36.55384615,Gambir
29.10.21,0.105,36.55619048,Gambir
14.5.19,0.104,36.60,Jati
8.9.20,0.102,36.60588235,Jati
28.1.20,0.101,36.6950495,Jati
23.8.19,0.102,36.69803922,Gambir
12.7.19,0.104,36.72307692,Gambir
18.1.22,0.105,36.76190476,Jati
26.11.19,0.1,36.782,Komali
8.10.21,0.102,36.81176471,Gambir
15.2.19,0.102,36.97,Jati
28.1.22,0.104,37.00384615,Jati
23.6.20,0.105,37.03047619,Jati
29.5.20,0.103,37.09514563,Gambir
30.10.20,0.104,37.24423077,Komali
12.12.17,0.202,37.27722772,Komali
8.2.19,0.102,37.3,Komali
17.5.19,0.102,37.41960784,Gambir
18.5.21,0.105,37.44761905,Gambir
1.2.19,0.1,37.48,Jati
15.11.19,0.1,37.594,Komali
31.12.21,0.102,37.59607843,Jati
20.3.18,0.2,37.61,Jati
11.2.22,0.104,37.66153846,Gambir
27.7.18,0.16,37.69875,Komali
12.10.18,0.104,37.78076923,Gambir
11.9.18,0.105,37.78,Jati
17.8.21,0.103,37.82135922,Gambir
20.9.19,0.101,37.84158416,Gambir
28.9.21,0.104,37.86346154,Jati
1.10.21,0.106,37.96792453,Komali
20.7.21,0.102,37.98627451,Gambir
25.5.21,0.1,38.02,Gambir
26.12.17,0.203,38.16157635,Jati
14.6.19,0.101,38.17029703,Komali
18.1.22,0.102,38.19019608,Gambir
12.3.21,0.1,38.266,Jati
29.5.20,0.103,38.29708738,Jati
15.12.21,0.1,38.316,Gambir
1.2.22,0.11,38.50363636,Gambir
30.8.19,0.1,38.54,Jati
15.12.17,0.205,38.56585366,Jati
14.1.22,0.105,38.57904762,Jati
3.12.21,0.101,38.65940594,Jati
26.5.20,0.102,38.67254902,Jati
9.10.18,0.106,38.68301887,Komali
24.9.19,0.103,38.69514563,Gambir
9.7.19,0.1,38.794,Komali
12.7.19,0.1,38.794,Komali
7.12.21,0.103,38.86796117,Jati
23.2.18,0.202,38.88118812,Komali
21.9.21,0.105,38.89142857,Komali
27.9.19,0.104,38.94,Jati
5.3.21,0.103,38.94563107,Gambir
8.1.19,0.105,39.09904762,Komali
14.9.18,0.102,39.20196078,Gambir
13.11.18,0.104,39.22307692,Komali
16.2.18,0.1,39.28,Jati
14.2.20,0.105,39.29142857,Komali
3.4.18,0.201,39.32636816,Gambir
12.12.17,0.203,39.34187192,Jati
24.5.19,0.1,39.36,Gambir
6.3.18,0.201,39.4039801,Gambir
4.1.19,0.103,39.42135922,Gambir
9.1.18,0.201,39.43283582,Jati
11.1.19,0.101,39.55,Jati
9.7.19,0.101,39.63,Jati
15.3.19,0.103,39.7184466,Gambir
28.5.21,0.101,39.71881188,Jati
8.1.19,0.101,39.73,Jati
8.2.19,0.103,39.79805825,Gambir
23.12.17,0.203,39.80492611,Gambir
23.10.18,0.103,39.80970874,Komali
25.12.18,0.103,39.84271845,Komali
5.10.18,0.105,40.03619048,Komali
29.10.21,0.102,40.14901961,Komali
4.1.22,0.103,40.15728155,Jati
24.12.21,0.103,40.17864078,Komali
15.5.20,0.103,40.19805825,Jati
23.3.18,0.203,40.21871921,Gambir
16.8.19,0.103,40.33980583,Gambir
2.7.21,0.103,40.34951456,Komali
18.6.19,0.102,40.35098039,Komali
21.9.18,0.1,40.352,Gambir
19.11.19,0.102,40.42745098,Komali
7.9.21,0.101,40.42772277,Komali
16.1.18,0.202,40.67326733,Jati
10.5.19,0.105,40.76,Jati
17.9.21,0.1,40.984,Komali
1.5.18,0.206,41.06116505,Komali
24.5.19,0.103,41.22,Jati
7.5.19,0.103,41.26019417,Gambir
2.11.21,0.102,41.35882353,Gambir
6.8.21,0.104,41.39615385,Komali
19.5.20,0.1,41.404,Jati
29.5.18,0.102,41.44901961,Komali
14.9.18,0.102,41.46,Jati
19.1.18,0.204,41.49215686,Jati
19.11.21,0.102,41.5254902,Gambir
3.4.18,0.202,41.69,Jati
15.3.19,0.1,41.752,Komali
28.9.21,0.105,41.79809524,Gambir
2.8.19,0.101,41.81386139,Komali
30.1.18,0.2,41.84,Jati
15.6.21,0.1,41.93,Komali
26.12.17,0.201,41.93233831,Komali
17.4.18,0.204,42.00098039,Komali
21.2.20,0.105,42.01714286,Jati
15.12.17,0.202,42.13861386,Komali
15.2.19,0.104,42.22692308,Gambir
7.1.22,0.1,42.244,Komali
9.3.21,0.101,42.30891089,Jati
18.1.19,0.103,42.50485437,Gambir
9.2.18,0.2,42.525,Komali
26.4.19,0.1,42.644,Gambir
26.5.20,0.103,42.64854369,Gambir
4.12.18,0.104,42.68461538,Gambir
21.4.20,0.104,42.72692308,Komali
23.11.21,0.104,42.75192308,Gambir
9.4.19,0.105,42.78857143,Gambir
23.3.21,0.105,42.94666667,Gambir
26.11.21,0.104,43.04615385,Jati
30.4.21,0.102,43.19411765,Komali
5.3.21,0.1,43.198,Komali
12.10.21,0.104,43.27115385,Gambir
14.7.20,0.101,43.36237624,Gambir
12.5.20,0.101,43.48514851,Jati
28.2.19,0.1,43.51,Gambir
2.11.21,0.101,43.56831683,Jati
23.4.19,0.1,43.60,Jati
21.12.21,0.102,43.64901961,Gambir
9.11.21,0.1,43.942,Komali
17.12.21,0.102,44.22156863,Komali
16.11.18,0.104,44.525,Komali
5.1.18,0.203,44.7320197,Komali
24.8.18,0.104,44.80,Jati
27.11.18,0.104,44.87307692,Komali
4.1.22,0.1,44.912,Gambir
5.10.18,0.103,45.0368932,Gambir
7.6.19,0.101,45.09,Jati
2.7.19,0.103,45.11650485,Gambir
2.1.18,0.206,45.1368932,Gambir
14.1.22,0.105,45.18666667,Gambir
5.1.18,0.203,45.2137931,Jati
27.4.21,0.106,45.24150943,Gambir
23.4.19,0.1,45.276,Gambir
28.2.19,0.1,45.35,Jati
2.4.19,0.101,45.78217822,Gambir
20.8.19,0.105,45.90857143,Komali
18.9.20,0.1,45.986,Gambir
11.6.21,0.1,46.028,Komali
15.10.21,0.102,46.04901961,Gambir
27.8.19,0.102,46.08823529,Komali
15.6.18,0.104,46.10384615,Komali
6.4.18,0.204,46.16960784,Gambir
19.7.19,0.101,46.1980198,Gambir
29.6.18,0.103,46.28349515,Komali
5.7.19,0.104,46.31538462,Gambir
12.3.21,0.104,46.35769231,Komali
18.2.20,0.102,46.76862745,Komali
12.1.18,0.2,46.846,Jati
25.6.19,0.103,47.04466019,Komali
2.10.18,0.101,47.04950495,Gambir
18.9.20,0.102,47.27058824,Komali
23.12.17,0.203,47.27881773,Komali
20.8.21,0.1,47.374,Komali
28.9.21,0.105,47.51047619,Komali
22.6.21,0.103,47.70485437,Gambir
13.11.21,0.102,47.79411765,Komali
6.4.18,0.2,47.80,Jati
1.10.21,0.1,47.81,Gambir
10.7.18,0.1,47.864,Gambir
30.11.18,0.103,47.86796117,Gambir
28.2.19,0.101,47.93861386,Komali
11.5.18,0.104,47.97,Jati
22.5.18,0.101,48.02376238,Komali
7.12.21,0.1,48.076,Gambir
25.5.18,0.1,48.086,Komali
8.5.18,0.202,48.08712871,Komali
21.1.22,0.1,48.13,Gambir
24.12.21,0.102,48.1372549,Gambir
2.3.21,0.106,48.36603774,Jati
12.11.21,0.103,48.42330097,Gambir
16.2.18,0.204,48.54411765,Komali
30.8.19,0.1,48.598,Komali
22.9.20,0.103,48.71650485,Komali
25.9.18,0.103,48.88,Jati
19.11.19,0.102,49.04313725,Gambir
15.2.19,0.102,49.1254902,Komali
13.2.18,0.202,49.17227723,Jati
2.7.19,0.103,49.18252427,Komali
28.5.21,0.106,49.23584906,Gambir
17.7.18,0.106,49.33773585,Komali
5.11.19,0.1,49.532,Komali
3.12.21,0.103,49.53786408,Komali
2.7.19,0.101,49.57,Jati
18.5.18,0.1,49.632,Komali
18.6.19,0.104,49.69,Jati
23.5.20,0.104,49.87115385,Gambir
18.5.18,0.101,50.04,Jati
6.4.18,0.101,50.13,Jati
26.11.21,0.104,50.18653846,Komali
9.11.21,0.103,50.21747573,Jati
14.7.20,0.102,50.33333333,Jati
4.6.19,0.103,50.48,Jati
11.10.19,0.102,50.60,Jati
8.11.19,0.103,50.6038835,Gambir
5.2.19,0.103,50.6038835,Komali
28.7.20,0.103,50.65631068,Jati
11.6.19,0.1,50.666,Gambir
16.11.21,0.101,50.70693069,Jati
1.2.19,0.104,50.71346154,Komali
13.4.18,0.205,50.77268293,Komali
7.1.22,0.102,50.79215686,Gambir
8.6.18,0.101,50.85742574,Komali
6.11.21,0.104,50.89038462,Jati
14.12.21,0.103,50.90097087,Komali
13.4.18,0.204,50.92,Jati
26.4.19,0.105,50.92952381,Komali
14.12.21,0.1,51.046,Jati
29.7.18,0.101,51.08712871,Gambir
31.12.21,0.106,51.11132075,Gambir
22.5.18,0.105,51.20,Jati
16.6.20,0.104,51.39423077,Jati
3.9.19,0.101,51.47920792,Komali
27.4.18,0.101,51.58613861,Komali
25.10.19,0.102,51.61,Jati
1.11.19,0.104,51.62,Jati
16.3.21,0.105,51.77333333,Jati
16.8.19,0.102,51.99215686,Komali
5.5.20,0.105,52.00190476,Jati
11.2.20,0.104,52.12307692,Komali
13.8.19,0.105,52.27238095,Komali
11.5.18,0.106,52.30566038,Gambir
3.9.21,0.104,52.35576923,Komali
18.2.20,0.105,52.38857143,Jati
22.10.21,0.1,52.49,Komali
10.9.19,0.104,52.52,Jati
20.4.18,0.105,52.59809524,Gambir
27.4.18,0.103,52.67572816,Gambir
31.8.21,0.101,52.70891089,Komali
19.4.19,0.1,52.712,Komali
18.6.21,0.103,53.01165049,Komali
27.9.19,0.102,53.01372549,Gambir
25.6.21,0.104,53.03653846,Jati
23.3.21,0.1,53.088,Jati
5.10.21,0.105,53.16952381,Komali
12.6.18,0.101,53.21188119,Gambir
27.3.18,0.202,53.23861386,Komali
17.7.18,0.105,53.31,Jati
13.2.18,0.202,53.35643564,Komali
3.11.20,0.103,53.50679612,Komali
28.8.18,0.1,53.53,Jati
21.2.20,0.103,53.53592233,Komali
3.4.18,0.1,53.57,Jati
18.5.18,0.102,53.73529412,Gambir
7.8.18,0.1,53.88,Gambir
7.9.18,0.102,54.24,Jati
24.7.18,0.102,54.30980392,Komali
25.10.19,0.103,54.47378641,Gambir
5.6.20,0.105,54.84761905,Komali
22.10.19,0.101,54.88,Jati
5.3.21,0.1,54.914,Jati
12.10.18,0.104,55.11,Jati
24.7.18,0.102,55.13333333,Gambir
6.7.18,0.102,55.1627451,Komali
7.2.20,0.101,55.26534653,Komali
15.6.18,0.101,55.4,Gambir
3.4.18,0.203,55.4591133,Komali
24.8.18,0.103,55.48932039,Gambir
10.7.20,0.1,55.526,Gambir
1.5.18,0.105,55.72761905,Gambir
26.3.21,0.105,55.72952381,Jati
30.3.18,0.102,55.81,Jati
15.6.18,0.1,56.09,Jati
9.8.19,0.1,56.192,Komali
26.6.20,0.104,56.28846154,Komali
10.4.18,0.201,56.74029851,Gambir
11.6.21,0.106,56.7754717,Gambir
19.6.18,0.104,56.85576923,Komali
8.11.19,0.1,56.932,Komali
31.8.18,0.104,57.06,Jati
19.4.19,0.101,57.12,Jati
22.6.18,0.106,57.14716981,Gambir
15.2.22,0.105,57.28571429,Gambir
15.5.18,0.1,57.29,Jati
19.3.21,0.101,57.36237624,Jati
30.1.18,0.205,57.38634146,Komali
21.12.18,0.103,57.47,Jati
20.4.18,0.104,57.49,Jati
23.8.19,0.1,57.516,Komali
1.11.19,0.1,57.628,Gambir
22.2.19,0.1,57.682,Komali
16.7.19,0.1,57.922,Komali
10.4.18,0.204,57.94,Jati
1.6.18,0.101,57.94059406,Gambir
21.5.21,0.101,58.04752475,Gambir
16.3.21,0.103,58.14368932,Gambir
17.9.19,0.101,58.46,Jati
23.11.21,0.105,58.47428571,Komali
12.11.21,0.105,58.63428571,Jati
10.3.20,0.103,58.64854369,Gambir
25.1.22,0.103,58.7184466,Gambir
11.10.19,0.102,58.82352941,Komali
9.7.21,0.102,59.03529412,Komali
13.8.19,0.105,59.09714286,Gambir
10.4.18,0.102,59.10784314,Gambir
26.4.19,0.102,59.42,Jati
15.5.18,0.1,59.622,Komali
16.11.21,0.101,59.78415842,Komali
24.8.18,0.104,59.80192308,Komali
14.2.20,0.101,59.80990099,Jati
12.6.18,0.102,59.83,Jati
7.9.18,0.105,59.83809524,Komali
2.1.18,0.201,59.89850746,Jati
29.5.18,0.1,60.13,Jati
27.4.18,0.103,60.27,Jati
26.10.18,0.104,60.39,Jati
6.3.20,0.1,60.408,Jati
22.11.19,0.101,60.46138614,Gambir
24.9.19,0.1,60.48,Jati
9.4.21,0.101,61.02376238,Jati
28.8.18,0.105,61.57904762,Komali
27.7.18,0.1,61.776,Gambir
17.4.18,0.102,61.79411765,Gambir
4.2.20,0.101,61.81584158,Komali
2.11.21,0.104,61.88269231,Komali
15.10.21,0.102,61.88627451,Komali
4.9.18,0.104,61.89,Jati
28.6.19,0.105,61.92571429,Komali
2.4.19,0.1,61.958,Komali
14.8.18,0.1,61.97,Jati
8.5.18,0.106,61.99,Jati
6.7.18,0.104,62.05769231,Gambir
18.10.19,0.103,62.19,Jati
25.9.18,0.106,62.19433962,Komali
8.6.21,0.102,62.3254902,Gambir
16.10.18,0.102,62.32745098,Gambir
4.10.19,0.102,62.35294118,Komali
19.10.21,0.1,62.428,Komali
5.6.18,0.105,62.51619048,Gambir
3.3.20,0.1,63.316,Gambir
24.9.19,0.104,63.50961538,Komali
11.1.22,0.101,63.55643564,Jati
20.9.19,0.102,63.85490196,Komali
26.1.18,0.2,63.968,Jati
25.5.18,0.103,64.66,Jati
28.6.19,0.104,64.77,Jati
3.8.18,0.102,64.82156863,Gambir
9.3.21,0.105,65.39619048,Gambir
14.9.18,0.103,65.44466019,Komali
18.2.20,0.101,65.81584158,Gambir
11.6.19,0.104,65.99038462,Komali
1.5.18,0.102,66.20,Jati
28.12.18,0.102,66.31,Jati
2.6.20,0.102,66.67058824,Komali
6.9.19,0.101,66.82,Jati
20.12.19,0.101,67.35049505,Komali
17.4.18,0.101,67.51,Jati
31.7.18,0.102,67.63,Jati
9.1.18,0.201,67.68258706,Gambir
13.9.19,0.104,67.89615385,Komali
11.9.18,0.106,68.04150943,Komali
14.2.20,0.1,68.172,Gambir
1.5.20,0.103,68.30679612,Jati
17.9.21,0.105,68.32190476,Jati
1.10.19,0.101,68.42,Jati
3.8.18,0.103,68.49320388,Komali
1.5.20,0.105,68.75809524,Gambir
13.7.18,0.103,68.76893204,Komali
22.6.18,0.1,68.87,Jati
14.5.21,0.103,69.02135922,Gambir
10.7.18,0.104,69.03,Jati
21.2.20,0.104,69.22115385,Gambir
9.11.18,0.105,69.46666667,Komali
8.6.18,0.101,69.50,Jati
25.5.18,0.1,69.862,Gambir
4.5.18,0.101,69.87,Jati
5.7.19,0.104,70.28846154,Komali
17.8.18,0.102,70.30588235,Gambir
13.10.21,0.103,70.34174757,Komali
13.7.18,0.102,70.47254902,Gambir
24.7.18,0.1,70.72,Jati
24.3.20,0.103,71.00776699,Komali
19.6.18,0.101,71.17,Jati
10.9.19,0.101,71.2019802,Komali
12.11.19,0.101,71.37227723,Komali
3.2.20,0.1,71.504,Komali
31.7.18,0.103,71.81165049,Komali
10.8.18,0.101,72.52871287,Gambir
1.10.19,0.105,72.6,Gambir
26.6.18,0.105,72.78285714,Gambir
24.4.18,0.105,72.83619048,Gambir
9.10.18,0.105,72.9847619,Gambir
3.7.18,0.105,73.46666667,Gambir
30.11.21,0.106,73.65849057,Jati
31.7.18,0.101,73.73465347,Gambir
18.10.19,0.1,73.958,Komali
31.3.20,0.105,74.52190476,Komali
28.2.20,0.105,74.79619048,Komali
26.10.21,0.104,75.02307692,Komali
2.8.19,0.1,75.122,Gambir
20.7.18,0.103,75.26796117,Komali
31.8.18,0.101,76.0039604,Komali
22.10.19,0.102,76.31176471,Gambir
31.3.20,0.104,76.62307692,Gambir
7.4.20,0.101,78.13663366,Jati
1.6.18,0.103,78.47,Jati
27.3.20,0.103,78.87572816,Gambir
10.8.18,0.1,78.876,Komali
17.3.20,0.1,78.918,Jati
30.8.19,0.103,78.96116505,Gambir
20.3.20,0.104,79.63653846,Komali
6.7.18,0.1,79.85,Jati
3.11.20,0.105,80.07047619,Jati
14.8.18,0.102,80.23529412,Komali
12.11.19,0.105,80.36190476,Gambir
31.3.20,0.104,80.59615385,Jati
6.3.20,0.1,80.646,Komali
21.9.18,0.102,81.22352941,Komali
24.3.20,0.104,82.14807692,Jati
5.6.18,0.102,83.18,Jati
10.5.19,0.101,83.35049505,Komali
27.9.19,0.102,83.87058824,Komali
4.9.18,0.102,83.94313725,Komali
30.3.21,0.102,83.99411765,Jati
8.5.18,0.105,84.1047619,Gambir
13.9.19,0.104,84.16346154,Gambir
18.9.20,0.1,84.696,Jati
2.1.18,0.204,84.99607843,Komali
27.7.18,0.101,85.10,Jati
24.4.18,0.101,86.40,Jati
15.11.19,0.102,87.19607843,Gambir
27.3.20,0.105,88.16190476,Jati
26.3.21,0.101,88.32871287,Gambir
1.10.19,0.101,89.88514851,Komali
25.2.20,0.102,89.90980392,Gambir
11.2.20,0.105,90.36190476,Jati
10.12.21,0.103,90.7961165,Komali
20.3.20,0.1,90.852,Jati
3.3.20,0.1,91.278,Komali
17.9.21,0.106,91.35849057,Gambir
6.3.20,0.101,91.55643564,Gambir
8.6.18,0.101,91.66336634,Gambir
7.8.18,0.102,91.75490196,Komali
10.7.18,0.104,91.975,Komali
12.6.18,0.1,92.124,Komali
29.6.18,0.104,93.10,Jati
6.9.19,0.101,93.18415842,Komali
25.2.20,0.103,93.70485437,Jati
26.5.18,0.101,94.42178218,Gambir
30.7.19,0.102,95.71372549,Komali
27.12.19,0.103,95.81165049,Komali
30.7.19,0.104,96.675,Gambir
4.5.18,0.102,99.0745098,Gambir
22.10.21,0.103,99.83300971,Jati
28.9.20,0.106,101.3245283,Gambir
18.9.18,0.1,101.56,Komali
4.1.19,0.103,101.576699,Komali
3.7.18,0.102,104.3039216,Komali
13.9.19,0.105,105.97,Jati
3.7.18,0.101,107.91,Jati
10.3.20,0.106,111.2528302,Komali
26.6.18,0.1,111.99,Jati
17.3.20,0.106,112.5037736,Komali
22.6.18,0.104,113.0711538,Komali
15.10.19,0.103,113.2776699,Komali
20.7.18,0.103,116.0621359,Gambir
13.4.18,0.105,117.2438095,Gambir
21.5.21,0.101,117.7108911,Jati
14.8.18,0.101,121.0514851,Gambir
9.2.18,0.205,121.4536585,Jati
30.11.21,0.101,123.3564356,Komali
18.1.19,0.103,123.5902913,Komali
20.10.20,0.102,126.1215686,Komali
17.9.19,0.102,139.8745098,Komali
13.7.18,0.104,141.31,Jati
7.4.20,0.101,150.4415842,Gambir
25.2.20,0.101,161.9762376,Komali
18.9.18,0.101,165.86,Jati
17.7.18,0.104,166.4673077,Gambir
28.2.20,0.1,170.838,Gambir
28.6.19,0.102,178.0039216,Gambir
17.8.18,0.106,190.6792453,Komali
26.6.18,0.1,276.24,Komali
